Player,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Ian McCoshen,,,,,,,,,,,,,,,
Ian Mitchell,,,,,,,,,,,,,,,
Ian White,0.000,0.012,0.016,0.006,0.000,0.000,,,,,,,,,
Igor Ozhiganov,,,,,,,,,,,,,,,
Ilya Lyubushkin,,,,,,,,,,,,,,,
Isaak Phillips,,,,,,,,,,,,,,,
Ivan Provorov,,,,,,,,,,0.000,0.014,0.000,0.033,0.000,0.006
Ivan Vishnevskiy,,,,,,,,,,,,,,,
J.J. Moser,,,,,,,,,,,,,,,0.019
Jaccob Slavin,,,,,,,,,0.000,0.000,0.021,0.033,0.000,,0.009
Jack Ahcan,,,,,,,,,,,,,,,
Jack Hillen,,0.000,0.008,0.000,,,,,,,,,,,
Jack Johnson,0.000,0.039,0.013,0.009,0.015,0.019,0.015,0.014,0.021,,,,,,
Jack Rathbone,,,,,,,,,,,,,,,
Jacob Bernard-Docker,,,,,,,,,,,,,,,
Jacob Bryson,,,,,,,,,,,,,,,0.015
Jacob Larsson,,,,,,,,,,,,,,,
Jacob MacDonald,,,,,,,,,,,,,,,
Jacob Middleton,,,,,,,,,,,,,,,
Jacob Moverare,,,,,,,,,,,,,,,
Jacob Trouba,,,,,,,0.000,0.008,0.000,0.020,0.000,0.018,0.032,0.000,0.010
Jaime Sifers,,,,,,,,,,,,,,,
Jake Bean,,,,,,,,,,,,,,0.025,0.000
Jake Bischoff,,,,,,,,,,,,,,,
Jake Christiansen,,,,,,,,,,,,,,,
Jake Dotchin,,,,,,,,,,0.000,,,,,
Jake Gardiner,,,,,0.007,,0.011,0.000,0.005,0.010,0.006,0.000,0.008,0.000,
Jake McCabe,,,,,,,,,,0.013,0.033,,,,
Jake Muzzin,,,,,,0.029,0.005,0.021,0.005,0.020,0.024,0.011,,,
Jake Walman,,,,,,,,,,,,,,,
Jakob Chychrun,,,,,,,,,,0.028,0.019,0.022,0.036,0.032,0.011
Jakub Galvas,,,,,,,,,,,,,,,
Jakub Jerabek,,,,,,,,,,,,,,,
Jakub Kindl,,,,0.000,0.000,0.009,0.000,0.030,0.000,,,,,,
Jakub Nakladal,,,,,,,,,0.000,,,,,,
Jakub Zboril,,,,,,,,,,,,,,,
Jalen Chatfield,,,,,,,,,,,,,,,
James Wisniewski,0.009,0.010,0.011,0.021,0.011,0.040,0.015,0.033,,,,,,,
Jamie Drysdale,,,,,,,,,,,,,,0.000,0.000
Jamie Heward,,,,,,,,,,,,,,,
Jamie McBain,,,0.018,0.005,0.025,0.000,0.011,0.022,0.024,,,,,,
Jamie Oleksiak,,,,,,,,,,,,,,,
Jan Hejda,,,,,,,,,,,,,,,
Jan Rutta,,,,,,,,,,,,,,,
Jani Hakanpaa,,,,,,,,,,,,,,,
Janne Niskala,,,,,,,,,,,,,,,
Jared Cowen,,,,,0.000,,,,,,,,,,
Jared Spurgeon,,,,0.026,0.010,0.033,0.014,0.022,0.037,0.006,0.019,0.020,0.019,0.020,0.000
Jaroslav Modry,0.000,,,,,,,,,,,,,,
Jaroslav Spacek,0.029,0.014,0.006,0.000,0.039,,,,,,,,,,
Jarred Tinordi,,,,,,,,,,,,,,,
Jason Demers,,,0.025,0.000,0.017,,0.007,0.015,0.029,0.000,0.000,,,,
Jason Garrison,,,,0.000,0.046,0.028,0.018,0.008,0.000,,,,,,
Jason Smith,,,,,,,,,,,,,,,
Jason Strudwick,,,,,,,,,,,,,,,
Jassen Cullimore,,,,,,,,,,,,,,,
Jay Bouwmeester,0.014,0.026,0.004,0.004,0.011,0.012,0.006,0.000,0.020,,,,,,
Jay Harrison,,,,,0.020,,0.014,0.033,,,,,,,
Jay Leach,,,,,,,,,,,,,,,
Jay McKee,,,,,,,,,,,,,,,
Jaycob Megna,,,,,,,,,,,,,,,
Jeff Finger,0.013,0.000,,,,,,,,,,,,,
Jeff Petry,,,,0.000,0.011,,0.015,0.010,0.011,0.014,0.026,0.014,0.012,0.031,0.000
Jeff Schultz,,,,,,,,,,,,,,,
Jeff Woywitka,,0.013,,0.026,,,,,,,,,,,
Jeremy Davies,,,,,,,,,,,,,,,
Jeremy Lauzon,,,,,,,,,,,,,,,
Jim Vandermeer,0.017,,,0.000,,,,,,,,,,,
Jimmy Schuldt,,,,,,,,,,,,,,,
Joakim Ryan,,,,,,,,,,,,,,,
Joe Callahan,,,,,,,,,,,,,,,
Joe Corvo,0.019,0.022,0.027,0.015,0.006,0.033,0.000,,,,,,,,
Joe DiPenta,,,,,,,,,,,,,,,
Joe Finley,,,,,,,,,,,,,,,
Joe Hicketts,,,,,,,,,,,,,,,
Joe Morrow,,,,,,,,,,,0.028,,,,
Joe Piskula,,,,,,,,,,,,,,,
Joel Edmundson,,,,,,,,,,,,,,,
Joel Hanley,,,,,,,,,,,,,,,
Joel Kwiatkowski,,,,,,,,,,,,,,,
Joel Persson,,,,,,,,,,,,,,,
Joey Keane,,,,,,,,,,,,,,,
John Carlson,,,,0.006,0.034,0.000,0.019,0.021,0.011,0.016,0.013,0.009,0.007,0.018,0.023
John Erskine,,,,,,,,,,,,,,,
John Gilmour,,,,,,,,,,,0.030,,,,
John Klingberg,,,,,,,,0.010,0.008,0.016,0.003,0.026,0.014,0.013,0.005
John Marino,,,,,,,,,,,,,0.024,0.014,0.000
John Moore,,,,,,,0.000,0.000,0.009,0.014,0.000,,,,
John Negrin,,,,,,,,,,,,,,,
John-Michael Liles,0.013,0.020,0.016,0.012,0.019,0.000,0.010,0.000,0.007,0.000,,,,,
Johnny Boychuk,,,0.000,0.014,,,,0.026,0.015,0.008,0.063,0.019,,,
Johnny Oduya,0.013,0.014,0.000,0.000,0.000,,,,,,,,,,
Jon Klemm,,,,,,,,,,,,,,,
Jon Merrill,,,,,,,0.000,0.030,,,,,,,
Jonas Brodin,,,,,,0.016,0.027,0.000,,0.019,0.000,,,0.021,0.008
Jonas Frogren,,,,,,,,,,,,,,,
Jonas Holos,,,,0.000,,,,,,,,,,,
Jonas Junland,,,,,,,,,,,,,,,
Jonas Siegenthaler,,,,,,,,,,,,,,,
Jonathan Ericsson,,,,,,,,,,,,,,,
Jonathan Racine,,,,,,,,,,,,,,,
Jonathon Blum,,,,0.031,0.000,0.000,,,,,,,,,
Joni Pitkanen,0.004,0.007,0.003,0.003,0.017,0.000,,,,,,,,,
Jordan Gross,,,,,,,,,,,,,,,
Jordan Harris,,,,,,,,,,,,,,,
Jordan Hendry,,,,,,,,,,,,,,,
Jordan Leopold,0.032,0.005,0.010,0.026,0.006,0.000,,,,,,,,,
Jordan Oesterle,,,,,,,,,0.000,,0.017,0.024,0.000,0.015,
Jordan Schmaltz,,,,,,,,,,,,,,,
Jordan Spence,,,,,,,,,,,,,,,0.000
Jordie Benn,,,,,,0.026,0.021,0.000,,0.000,,,,,
Josef Melichar,,,,,,,,,,,,,,,
Josh Brown,,,,,,,,,,,,,,,
Josh Gorges,,0.021,0.000,,0.000,,,0.000,,,,,,,
Josh Mahura,,,,,,,,,,,,,,,
Josh Manson,,,,,,,,,,,,,,,
Josh Morrissey,,,,,,,,,,0.020,,0.029,0.009,0.006,0.030
Julian Melchiori,,,,,,,,,,,,,,,
Julien Brouillette,,,,,,,,,,,,,,,
Julius Honka,,,,,,,,,,,0.000,,,,
Justin Barron,,,,,,,,,,,,,,,
Justin Braun,,,,,0.014,0.000,0.012,0.000,0.000,,,,,,
Justin Falk,,,,,,,,,,,,,,,
Justin Faulk,,,,,0.025,0.010,0.012,0.031,0.058,0.020,0.013,0.025,0.013,0.020,0.008
Justin Holl,,,,,,,,,,,,,,,
Justin Schultz,,,,,,0.026,0.004,0.000,0.015,0.014,0.000,0.014,0.000,0.000,0.019
Juuso Riikola,,,,,,,,,,,,0.051,0.000,,
Juuso Valimaki,,,,,,,,,,,,,,,
Jyrki Jokipakka,,,,,,,,,,,,,,,
K'Andre Miller,,,,,,,,,,,,,,0.000,0.029
Kale Clague,,,,,,,,,,,,,,,0.000
