Player,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Brendan Gaunce,,,,,,,,,,0.006,0.000,,,,
Brendan Leipsic,,,,,,,,,,,0.006,0.004,0.006,,
Brendan Lemieux,,,,,,,,,,,,0.005,0.005,0.004,0.004
Brendan Morrison,0.009,0.004,0.008,0.012,0.004,,,,,,,,,,
Brendan Perlini,,,,,,,,,,0.004,0.003,0.004,0.003,,
Brendan Ranford,,,,,,,,,,,,,,,
Brendan Shanahan,0.009,0.005,,,,,,,,,,,,,
Brendan Shinnimin,,,,,,,,,,,,,,,
Brendan Woods,,,,,,,,,,,,,,,
Brenden Morrow,0.007,,0.007,0.006,0.010,0.009,0.004,0.002,,,,,,,
Brett Bulmer,,,,,,,,,,,,,,,
Brett Connolly,,,,,0.009,,,0.004,0.006,0.001,0.004,0.010,0.008,,
Brett Gallant,,,,,,,,,,,,,,,
Brett Howden,,,,,,,,,,,,0.005,0.004,0.007,0.008
Brett Leason,,,,,,,,,,,,,,,0.003
Brett MacLean,,,,,,,,,,,,,,,
Brett McLean,0.007,0.007,,,,,,,,,,,,,
Brett Murray,,,,,,,,,,,,,,,
Brett Ritchie,,,,,,,,0.003,,0.005,0.006,0.004,,0.003,0.000
Brett Seney,,,,,,,,,,,,0.004,,,
Brett Sterling,,,,,,,,,,,,,,,
Brett Sutter,,,,,,,,,,,,,,,
Brian Boyle,,,0.000,0.006,0.006,0.002,0.006,0.002,0.004,0.004,0.004,0.001,0.012,,0.009
Brian Ferlin,,,,,,,,,,,,,,,
Brian Flynn,,,,,,,0.002,0.005,0.005,0.002,,,,,
Brian Gibbons,,,,,,,0.011,,,,0.004,0.005,,,
Brian Gionta,0.004,0.011,0.007,0.002,0.002,0.006,0.003,0.005,0.003,0.004,,,,,
Brian McGrattan,0.019,,0.017,,,,0.002,,,,,,,,
Brian O'Neill,,,,,,,,,,,,,,,
Brian Pinho,,,,,,,,,,,,,,,
Brian Rolston,0.005,0.007,0.003,0.007,0.011,,,,,,,,,,
Brian Sutherby,0.000,0.007,0.003,0.000,,,,,,,,,,,
Brian Willsie,0.007,0.002,,,,,,,,,,,,,
Brock Boeser,,,,,,,,,,,0.007,0.008,0.012,0.009,0.008
Brock McGinn,,,,,,,,,,0.005,0.008,0.009,0.004,0.006,0.004
Brock Nelson,,,,,,,0.007,0.011,0.005,0.009,0.007,0.008,0.013,0.006,0.006
Brodie Dupont,,,,,,,,,,,,,,,
Brody Sutter,,,,,,,,,,,,,,,
Brooks Laich,0.002,0.006,0.010,0.008,0.003,,0.002,0.007,0.007,,,,,,
Bryan Bickell,,,,0.009,0.008,0.010,0.000,0.008,,,,,,,
Bryan Lerg,,,,,,,,,,,,,,,
Bryan Little,0.002,0.004,0.003,0.009,0.003,0.009,0.011,0.010,0.006,0.011,0.006,0.008,,,
Bryan Rust,,,,,,,,,0.004,0.006,0.009,0.007,0.010,0.008,0.009
Bryan Smolinski,0.009,,,,,,,,,,,,,,
Bryce Kindopp,,,,,,,,,,,,,,,
Bryce Van Brabant,,,,,,,,,,,,,,,
Bud Holloway,,,,,,,,,,,,,,,
Buddy Robinson,,,,,,,,,,,,,,,0.007
Byron Bitz,,0.000,0.002,,,,,,,,,,,,
Byron Froese,,,,,,,,,0.000,,0.000,,,,
Byron Ritchie,0.000,,,,,,,,,,,,,,
